Date,AAPL,ABBV,AMD,BABA,BRK-B,C,COST,CVX,DIS,GE,GOOG,INTC,KO,MSFT,QQQ,T,TSLA,TSM,WFC,WMT,AAL,AMGN,BHP,BIDU,BIIB,CAT,CMCSA,CMG,COP,CRM,EBAY,GILD,GLD,GSK,MRK,MU,NKE,NVDA,ORCL,PEP,PYPL,QCOM,TGT,TM,USO,V,XLF
2022-07-18 00:00:00+00:00,-0.020643210245224752,-0.026363676094894095,0.003945255731922392,0.006833238301049205,-0.007971851239305328,0.0018007233575869641,-0.012716367260413808,0.014021126190689959,0.005252101008698995,0.013044869437807805,-0.025335378639762873,0.002330402772579676,-0.013599975585937507,-0.009621382085378105,-0.008462676061345098,-0.0019445312966521744,0.001999426810217919,-0.023940155180624534,0.0014587298087929135,-0.0023243436486698466,0.0048375738446750916,-0.019502215834584335,0.02841481019229497,0.007066924969975741,-0.012303572353950853,0.0006344480750586357,-0.008801970584861207,0.01474630119410092,0.026299919426082452,0.0030469261080079413,-0.0004586209007968467,-0.027156501432583302,0.0009433945063559435,-0.02036364006273672,-0.02759059363776295,-0.017552381566450115,-0.007258782511824324,0.021507419709841047,-0.007492208019535762,-0.016713421528518402,0.00297650629695978,-0.018563363347112838,0.018340509136079097,0.000319100527961913,0.04163276083213163,-0.013473560572868637,-0.0037759860491074493
2022-07-19 00:00:00+00:00,0.026721917998667744,0.001136579264697124,0.054648126385421936,0.015609856698459046,0.02638810457412366,0.04114242831728965,0.007611839567498002,0.03603667225470519,0.04085688387455244,0.04805278109943445,0.04285323302195465,0.039008064374668416,0.01427408323823931,0.02076695685072516,0.030753262212119603,0.01315141458279001,0.020716718219316865,0.030748978685345207,0.04151500257786145,0.006134916983160821,0.042640982612496936,0.014271698813125955,0.003947123942507513,0.009214651508968608,0.027619661612818813,0.034584124791191106,0.018993597443870636,0.017715814997169677,0.04008467937395377,0.03526117213929969,0.041064485186083965,0.020032797626243548,0.0023874693093759447,0.08661222502390431,0.0002166371372567255,0.03225807672999981,0.050509908376801915,0.05533820238551135,0.02891324320990951,0.010697748190433343,0.04869824287205282,0.040087462614944336,0.02678093186699404,0.02341306646855057,0.016143803314381477,0.031127825583968205,0.030006341361909605
2022-07-20 00:00:00+00:00,0.013509889312137924,-0.013690416565741326,0.04133678580918354,-0.007541774849903038,0.008781593578382374,0.006138493924181754,0.007631301323126616,0.013207963861751493,0.03754640940521048,0.017231035251809246,0.0006979078530418015,0.008453509255809788,-0.016472074194856745,0.010557508755298262,0.015856557760273615,-0.015384601277006582,0.008023464466653252,0.00475909489788795,-0.004195811160221052,0.008335920433822697,0.0032981656489528,-0.0027899176005672377,-0.0001965465253221943,-0.010956577504528942,-0.05797688791495714,0.002674219805276712,0.012345637970928358,0.024096277088774043,0.025203386561177377,0.04970945003745131,0.017849218588116278,-0.009175784040969304,-0.009402031234323593,-0.052607637925718764,-0.029341696259895023,0.014423039890606226,0.017584010678776574,0.04796380204271289,0.004844940261226505,-0.010584517685516381,0.03215847785821868,0.029449764134337864,0.02047469599081686,-0.015708791305476866,-0.005253089635851582,-0.0013573366093377892,0.0036798199827901
2022-07-21 00:00:00+00:00,0.015094177461599134,0.0004062398104269782,0.018561959376609538,0.011254311073960466,0.0028317631603851368,0.0026691970946044474,0.010034356434825087,-0.007644078237220464,0.008030980583541236,0.0035351570119610543,0.002964289530857034,0.001232722765474925,-0.0022764128398119476,0.009799090372039299,0.014355034554462742,-0.07617185062554144,0.09780470722853529,0.014209835855193864,0.013108556708616659,0.014620358780105036,-0.07429323547711075,-0.003446482936735551,-0.0019662266539179907,0.026629738708691786,0.031664137507799506,0.00566763496995315,0.010760420043598007,-0.004974954756793881,-0.019622961054594157,0.015894816134724765,0.009958928617588958,-0.008773369979218404,0.014110421925231709,0.009134641395519116,0.00546567602263881,0.005371250500566083,0.004590065101511387,0.013646277170960452,0.02686326871487732,0.0014857958407328287,0.03128118398621993,0.02735478025725402,0.013801940332967222,0.008106389035936301,-0.027691931256835667,0.013216513046597544,0.006416104106621301
2022-07-22 00:00:00+00:00,-0.008110780277571505,0.004873104708650544,-0.03282465675680113,-0.04299435709268451,-0.0032072979193257245,-0.012930220635154699,0.0004909695155079774,-0.008321812282465202,-0.014014197352619107,0.0008806400627967559,-0.05806676154154988,-0.034720507909884124,0.0037483627762142646,-0.016915915451880648,-0.01753534570504167,-0.027484167847081853,0.0019752262198982073,-0.016744517660018943,-0.0025416038228769366,-0.002565042097795067,-0.028409063970008308,0.000691668035599502,0.006501218320858371,-0.03154190071496876,-0.036485086647055076,-0.013094703044617018,0.007806908274986979,-0.01513850648845394,-0.008995873709799707,-0.01553819685985891,0.0006430606284166807,-0.0034420437674154147,0.00249575020790771,0.007384501588169945,-0.00033280208009767165,-0.03692643772248905,-0.02239741926611405,-0.04049860143265238,0.004829629808557945,0.006527838937594899,-0.02054376976727723,-0.013858614485119602,-0.005798551290245757,0.007036125314176855,-0.012716904379903249,-0.01151767179353691,-0.005768021694904535
2022-07-25 00:00:00+00:00,-0.0073982699509488326,0.011786892878101307,-0.006356385565185252,0.004472686070095433,0.007204552202851877,0.004816027754476426,-0.0010948351709634263,0.029752362948160194,-0.0002920441875038371,0.0024930470009121297,-0.0013842884751700257,-0.0010204314986942409,0.009741816409069681,-0.005876474363873285,-0.005695557059252954,0.007065275587522679,-0.013994935471540293,-0.0002316571262407363,0.00764424009848752,-0.0014371260249419482,0.005116936642006964,0.011262469228832117,0.033861803426686876,0.0017142025753906776,0.006400035511363589,0.017859156469651305,-0.003051578828035195,-0.013701143401839921,0.04447981300927362,-0.02838827149622769,-0.002570671188951601,-0.0008223558830255939,-0.0027385476219622396,-0.0030740379593490186,0.004660949573859652,-0.018600087658990794,0.0014662392658328915,-0.017033298150337717,-0.0005340576063075364,0.0014150432893129672,0.007402818649345777,-0.0029277615951659453,-0.0015848864669326668,-0.0054897371557027785,0.022675465840416686,0.002667324905749835,0.006412185785424684
2022-07-26 00:00:00+00:00,-0.0088263541788981,0.004326946419933808,-0.02615948014139391,0.0037601908964242092,-0.009305853559702704,-0.01457052001066883,-0.03252451429909453,-0.007812422122161822,-0.028337750442354648,0.04607955037311284,-0.025598343249593536,-0.005107271800785518,0.016401358422375223,-0.026774303733336446,-0.019648962974504025,-0.012412382140423839,-0.0356637312112531,-0.021784528578579265,-0.013793068370599904,-0.07604908794584597,-0.023272705078125178,0.009729809251640908,-0.0018931933869528184,-0.014830672592190286,0.01580189171633828,-0.0031901536705523093,0.0058865079541869925,-0.009361293017345118,-0.010429187203039869,-0.03852437718378465,-0.019329929109391908,-0.002139935277617022,-0.0011858106875901608,0.008538913938674009,0.008395030890073096,-0.00814632861241038,-0.03733530267780005,-0.02884165591915777,-0.01108738744706761,0.011657319142704958,-0.056460508563376144,-0.021402928413030153,-0.03606583107787664,-0.008530928528240889,-0.013907078740715506,-0.00830727000422049,-0.013956283290352367
2022-07-27 00:00:00+00:00,0.034234742570348864,0.0018558944015301115,0.05360703454339255,0.013209742760649457,0.017489713914950578,0.018482430350977186,0.020276219466176748,0.013168524885745603,0.0372820331350312,0.000978897163863346,0.07738994607610139,0.03131420044589661,-0.00316406843594752,0.06685191244907607,0.04225975013674166,0.004918041330058021,0.061655036992220635,0.03802415486966315,0.018881061300315638,0.03779302225027359,0.040208484704569836,0.002309476118755649,0.013657006626227375,0.020554363288172395,0.009817367823140799,0.022181782084819135,0.015215301793264802,0.14704157333950296,0.023932378887021377,0.05772612900577889,0.033289541455174154,0.004618980516788884,0.010184984698782484,0.023988721702316695,-0.0006572193886740241,0.03737847046496534,0.025285206647088332,0.07602970983012836,0.024854842599291382,-0.00139676127920918,0.12175489540430995,0.023004580383813034,0.018378292535345286,0.012590190585232364,0.03605639904776714,-0.009506349570525763,0.01538461538461533
2022-07-28 00:00:00+00:00,0.0035717382573059453,-0.009262282189989146,0.020596732135456763,-0.02169678686538634,0.012400986065776332,-0.0022922432737811915,0.026555101725066033,0.007570715023446972,0.013526584791100582,0.021793825018056934,0.008714769481269036,-0.011697392163597886,0.016664009919544975,0.028540647862066004,0.009778038603279526,0.010331731395519128,0.02212352234272652,0.011183423344171883,-0.008922429600026649,0.024962506939922635,-0.015032214325908289,-0.007826160857896447,0.010853327955828496,-0.0029075130791558212,0.0060116418857059095,0.013981086844214063,-0.09130733645375633,0.0191258310482203,0.008470043357571955,0.005490794329553017,0.02183125842803113,-0.008210180418263713,0.012185323455280006,-0.014010119373562557,-0.014140095013262965,0.002908390805476113,0.040515508268619715,0.01090501690817991,0.015421090372874868,0.018940498102233194,-0.006479953372586222,-0.04543085193514207,0.031177179011250278,-0.00337399896673074,-0.009503088057827846,0.004181141624500118,0.007272778135357427
2022-07-29 00:00:00+00:00,0.03279306134837845,-0.04166948576403384,0.03054437774284091,-0.11118846311144215,0.022796911691638444,-0.006318170002865275,0.009549023065251738,0.08903517151400497,0.011439436899780775,0.010527761741050412,0.017889895856467497,-0.08562069477637191,0.0017171497743337927,0.015665086338766177,0.01823696440078848,0.010764303754613014,0.05784976985791013,-0.0014670720293706863,0.012696196697486561,0.017726420437439883,-0.003633734731334881,-0.009129124241428976,0.018881903908186226,-0.028662863473347344,0.004014942215705641,0.055419526538871944,-0.047957355924033274,0.016466498843255906,0.03582822489956694,0.015058806814666648,0.008711926812250192,-0.010761614394999786,0.0028110896821249565,-0.017703287463961215,-0.006671181757044287,-0.003383262212101612,0.023968588893796383,0.009953339531650895,0.010384156449328996,0.0006864011581459994,0.007803379503639629,-0.0094912899871189,0.024840087563359425,0.019309146367769925,0.011927989512524828,0.0035959048255893578,0.014139512102080642
